Date,open_btc,high_btc,low_btc,close_btc,volume_btc,block_reward,cpi,open_sp500,high_sp500,low_sp500,close_sp500,volume_sp500,SMA_20_btc,BB_std_btc,BB_upper_btc,BB_lower_btc,RSI_btc,EMA_12_btc,EMA_26_btc,MACD_btc,MACD_signal_btc,USDCHF,EURCHF
2014-04-29,439.983,451.636,435.181,447.209,1.7729711637931034E7,25.0,108.72692,1870.78,1880.6,1870.78,1878.33,2.026566667E9,465.8905,40.8672705133402,547.6250410266804,384.15595897331957,31.27221933116047,484.11741709232956,456.21194238217765,27.905474710151907,21.840247480617556,0.8835,1.2203
2014-04-30,446.89,451.099,436.699,447.645,1.6192266E7,25.0,108.72692,1877.1,1885.2,1872.69,1883.95,2.099572222E9,470.01395,33.70301653448375,537.4199830689676,402.6079169310325,26.7060789101658,484.0248170790787,456.90830612082834,27.11651095825033,27.021364031819513,0.8804,1.2208
2014-05-01,447.633,460.614,447.633,457.76,1.358354375E7,25.0,108.93383,1884.39,1888.59,1878.04,1883.68,1.898188889E9,471.8546,31.835768535605215,535.5261370712104,408.1830629287896,37.25419544256497,479.5957831365136,456.45654355609526,23.139239580418348,29.750455419646908,0.8793,1.2195
2014-05-02,457.364,457.929,443.403,449.377,1.2035047804878049E7,25.0,108.93383,1885.3,1891.33,1878.5,1881.14,1.755311111E9,473.26764999999995,30.041821527006743,533.3512930540135,413.1840069459865,39.33699711125204,474.8379768760631,455.994042777494,18.84393409856915,30.677529999780504,0.878,1.2182
2014-05-03,449.403,449.403,430.682,437.762,9093119.548611112,25.0,108.93383,1885.3,1891.33,1878.5,1881.14,1.755311111E9,474.4526000000001,27.98033919022428,530.4132783804487,418.49192161955153,25.763342830009506,469.3895954303989,456.3738805953166,13.015714835082292,29.45673564151188,,
2014-05-04,438.517,439.769,430.054,436.403,8485122.847222222,25.0,108.93383,1885.3,1891.33,1878.5,1881.14,1.755311111E9,473.3334000000001,29.06652723703078,531.4664544740616,415.20034552593853,26.16851999043115,464.56139090599004,456.4282546483086,8.133136257681429,26.169566106569512,,
2014-05-05,434.782,440.974,427.617,433.482,8424945.400696864,25.0,108.93383,1879.45,1885.51,1866.77,1884.66,1.518738889E9,469.2282,28.578788270507978,526.385776541016,412.0706234589841,26.062730088461564,458.06264454679757,457.4089116481421,0.6537328986554485,21.33641384607965,0.8778,1.218
2014-05-06,433.364,448.038,423.251,428.962,1.1729299475E7,25.0,108.93383,1883.69,1883.69,1867.72,1867.72,1.848477778E9,464.30654999999996,26.42938267888302,517.165315357766,411.4477846422339,26.747065875820297,448.32921785948844,465.5853241632868,-17.25610630379839,14.814160608216525,0.8743,1.2176
2014-05-07,429.341,446.128,428.451,438.821,1.3112136875E7,25.0,108.93383,1868.53,1878.83,1859.79,1878.21,2.018305556E9,461.44945000000007,25.910630952676346,513.2707119053528,409.6281880946474,30.3090106855565,445.3033126065867,469.3799424788755,-24.076629872288777,8.608334129191304,0.8762,1.2188
2014-05-08,438.679,448.399,438.143,440.169,1.4989552100358423E7,25.0,108.93383,1877.39,1889.07,1870.05,1875.63,1.885233333E9,459.47565000000003,25.955140363560027,511.38593072712007,407.56536927288,25.96811478676763,442.3638296101187,473.47935616208326,-31.115526551964535,2.050445100067255,0.8802,1.2181
2014-05-09,440.178,452.692,440.143,449.461,9228733.93728223,25.0,108.93383,1875.27,1878.57,1867.02,1878.48,1.680566667E9,456.87045,24.05340046531333,504.97725093062667,408.76364906937334,43.738378288030425,443.8199578634723,478.6753919257585,-34.85543406228618,-4.835326568881246,0.8861,1.2195
2014-05-10,450.456,455.771,448.468,454.433,9006769.583333334,25.0,108.93383,1875.27,1878.57,1867.02,1878.48,1.680566667E9,454.68369999999993,22.00187960894058,498.6874592178811,410.67994078211876,47.87020950434338,444.8631396025888,480.2120072501942,-35.3488676476054,-11.334005149772773,,
2014-05-11,453.92,455.339,433.401,438.886,8734502.708333334,25.0,108.93383,1875.27,1878.57,1867.02,1878.48,1.680566667E9,451.83935,19.99605439047519,491.8314587809504,411.84724121904964,51.36863114951859,444.2010352577979,476.42279121279205,-32.22175595499414,-17.007970711279807,,
2014-05-12,438.303,442.26,434.231,441.462,1.0811231533101045E7,25.0,108.93383,1880.03,1897.13,1880.03,1896.65,1.669855556E9,449.51625,18.20158059612868,485.91941119225737,413.11308880774266,50.654856621451685,443.39984872948565,471.2702395916337,-27.870390862148042,-21.5508713443054,0.8878,1.2215
2014-05-13,441.531,441.976,436.967,440.671,7292215.0,25.0,108.93383,1896.75,1902.17,1896.06,1897.45,1.619822222E9,446.98465,15.387245553157262,477.75914110631453,416.21015889368545,46.09597057348269,440.30520438123165,468.6032747098086,-28.298070328576955,-25.598783187222995,0.8902,1.2197
2014-05-14,440.592,446.659,440.503,443.972,8088830.55944056,25.0,108.93383,1897.13,1897.13,1885.77,1888.53,1.567811111E9,444.16,8.849425970084152,461.85885194016834,426.4611480598317,47.879305765655495,438.50279732964896,467.27376995604385,-28.770972626394894,-28.86819491222859,0.8898,1.2205
2014-05-15,444.136,449.799,443.63,447.252,9029015.416666666,25.0,108.93383,1888.16,1888.16,1862.36,1870.85,1.973688889E9,443.45015,7.909047658919029,459.2682453178381,427.63205468216194,43.413068552229085,438.90610420718644,463.85117198040473,-24.945067773218284,-29.722523964386355,0.8909,1.2215
2014-05-16,447.386,450.661,444.964,448.058,6755427.108013937,25.0,108.93383,1871.19,1878.28,1864.82,1877.86,1.763138889E9,442.92299999999994,7.162159134903677,457.2473182698073,428.5986817301926,49.08640059844569,439.69111129917775,460.47909362020874,-20.787982321030995,-29.35711868091327,0.8925,1.2224
2014-05-17,448.117,451.98,447.301,448.903,4925623.611111111,25.0,108.93383,1871.19,1878.28,1864.82,1877.86,1.763138889E9,443.5486500000002,7.107762615434508,457.76417523086917,429.3331247691312,59.06996434212029,441.2565352876913,457.0693720816852,-15.812836793993881,-27.65681981891653,,
2014-05-18,448.701,449.767,444.784,446.264,2688736.1458333335,25.0,108.93383,1871.19,1878.28,1864.82,1877.86,1.763138889E9,443.84759999999994,7.08898252219598,458.0255650443919,429.669634955608,57.86401263218335,443.9816421035922,454.0799549501545,-10.098312846562294,-24.90602857272499,,
2014-05-19,446.076,447.555,443.1,446.181,4480137.108013937,25.0,108.93383,1876.66,1886.0,1872.42,1885.08,1.480138889E9,443.79620000000006,7.067020131345459,457.930240262691,429.66215973730914,60.607427454518074,445.12826702206314,450.5377647754874,-5.409497753424262,-21.57943191781597,0.8923,1.2231
2014-05-20,446.305,491.444,446.007,485.724,2.0856204756944444E7,25.0,108.93383,1884.88,1884.88,1868.14,1872.83,1.670944444E9,445.7001500000001,11.741826578406274,469.18380315681264,422.2164968431876,79.91189055879934,447.3193958298309,446.35921840293247,0.96017742689844,-17.892550430939018,0.8921,1.2223
2014-05-21,485.8,494.369,483.489,491.77,3.1202923505263157E7,25.0,108.93383,1873.34,1888.8,1873.34,1888.03,1.542855556E9,447.40065000000004,15.455703135003871,478.31205627000776,416.4892437299923,79.0708144374046,448.1275784326571,445.53126446365104,2.5963139690060757,-14.507361005255227,0.8931,1.2227
2014-05-22,492.049,525.356,490.191,524.579,2.3426467013888888E7,25.0,108.93383,1888.19,1896.33,1885.39,1892.49,1.533222222E9,451.16075,23.1795294645376,497.5198089290752,404.8016910709248,84.44462580592507,448.96663549013306,445.31088082574945,3.6557546643836076,-10.956936006037388,0.894,1.2211
2014-05-23,525.715,541.956,520.076,520.222,3.491816933797909E7,25.0,108.93383,1893.32,1901.26,1893.32,1900.53,1.331266667E9,455.28374999999994,27.585721237578095,510.45519247515614,400.11230752484374,80.08673838173392,453.1017109619154,447.0730487368074,6.0286622251080075,-7.090309911425954,0.8959,1.221
2014-05-24,521.051,525.17,516.281,525.138,1.7908664925373133E7,25.0,108.93383,1893.32,1901.26,1893.32,1900.53,1.331266667E9,459.7205,31.277961653703155,522.2764233074063,397.1645766925937,80.07725095500219,457.5864888954228,448.6773598571045,8.909129038318326,-3.328732487921886,,
2014-05-25,525.228,576.478,525.228,571.588,3.2500836458333332E7,25.0,108.93383,1893.32,1901.26,1893.32,1900.53,1.331266667E9,466.62579999999997,39.37680464115096,545.3794092823019,387.87219071769806,94.69826598941,464.36766566116813,450.35045255672594,14.017213104442192,0.5385114482418013,,
2014-05-26,571.393,588.389,565.332,583.424,3.956293548387097E7,25.0,108.93383,1893.32,1901.26,1893.32,1900.53,1.331266667E9,474.34889999999996,46.16358461852349,566.6760692370469,382.021730762953,95.0095750212426,472.02318681616873,452.26509391662705,19.75809289954168,4.490836969745753,0.8947,1.2208
2014-05-27,582.588,589.517,554.434,571.244,3.0472731707317073E7,25.0,108.93383,1902.01,1912.28,1902.01,1911.91,1.617233333E9,480.97005,50.126204162435975,581.2224583248719,380.71764167512805,88.61027494071242,480.03665870745266,453.24486019568116,26.791798511771503,8.58973823178284,0.8968,1.2228
2014-05-28,571.915,578.624,564.087,577.062,2.8220059375E7,25.0,108.93383,1911.77,1914.46,1907.3,1909.78,1.653583333E9,487.8147,53.494733155507475,594.804166311015,380.82523368898507,88.77732972821782,489.50244575187935,455.1512614832387,34.35118426864062,13.00759178979005,0.8985,1.221
2014-05-29,576.33,577.096,561.596,568.18,1.9295990175438598E7,25.0,108.93383,1910.6,1920.03,1909.82,1920.03,1.505027778E9,493.75064999999995,55.56168128852742,604.8740125770548,382.62728742294513,84.1199706562835,500.26032383355414,458.173556851055,42.086766982499114,17.57721285152346,0.8978,1.2214
2014-05-30,568.177,618.458,568.157,615.325,2.3539243554006968E7,25.0,108.93383,1920.33,1924.03,1916.64,1923.57,1.81305E9,501.79525,60.95513506184604,623.705520123692,379.8849798763079,87.41170839502749,514.863144562765,462.15300152145494,52.71014304131006,23.14541608177946,0.8952,1.2208
2014-05-31,615.687,624.715,604.471,623.677,2.5926495833333332E7,25.0,108.93383,1920.33,1924.03,1916.64,1923.57,1.81305E9,511.0348,64.8014144100022,640.6376288200045,381.4319711799956,87.82070147496711,532.3748689716537,466.82547460470636,65.5493943669473,30.02248715984209,,
2014-06-01,623.693,671.513,619.906,630.229,2.6833079166666668E7,25.0,109.07774,1920.33,1924.03,1916.64,1923.57,1.81305E9,520.4731499999999,67.81184366378473,656.0968373275693,384.8494626724305,89.14665338831931,544.9470896878549,472.37182444137215,72.57526524648279,37.41655416221707,,
2014-06-02,629.645,665.498,618.745,660.618,4.754227881944445E7,25.0,109.07774,1923.87,1925.88,1915.98,1924.97,1.3939E9,531.4705,71.90045691129252,675.271413822585,387.669586177415,90.41786824992933,559.3949297442331,477.8299335759957,81.56499616823737,45.48942828776362,0.8987,1.2221
2014-06-03,660.55,674.111,650.784,667.605,5.115467735191637E7,25.0,109.07774,1923.07,1925.07,1918.79,1924.24,1.592877778E9,542.6521499999999,74.90339990546073,692.4589498109214,392.84535018907843,89.07738517267607,569.7734799208616,483.6873791288157,86.08610079204595,53.49708247527516,0.8964,1.2214
2014-06-04,666.774,668.563,624.089,641.614,4.8829172759856634E7,25.0,109.07774,1923.06,1928.63,1918.6,1927.88,1.552177778E9,552.3702499999999,74.48182286682967,701.3338957336593,403.4066042663406,79.65281955482381,582.218866100331,488.8287713747226,93.39009472560838,61.67841601150479,0.8973,1.2202
2014-06-05,641.072,663.526,640.09,659.258,2.6252926388888888E7,25.0,109.07774,1928.52,1941.74,1922.93,1940.46,1.729594444E9,562.9302499999999,73.88361060826116,710.6974712165222,415.16302878347756,78.3535930677603,596.3935003128787,494.14220530976627,102.25129500311243,70.06280451054266,0.8913,1.2179
2014-06-06,659.283,661.366,652.304,653.702,2.4951745644599304E7,25.0,109.07774,1942.41,1949.44,1942.41,1949.44,1.591277778E9,573.1701999999998,71.39848728649653,715.9671745729929,430.37322542700673,77.96001642242499,603.2278453885383,501.2494326624119,101.97841272612641,77.57694100581887,0.8938,1.2193
2014-06-07,653.522,656.944,644.907,654.969,1.9712907638888888E7,25.0,109.07774,1942.41,1949.44,1942.41,1949.44,1.591277778E9,583.6054499999998,66.98982914983196,717.5851082996637,449.62579170033587,77.61785840399236,608.8536408829593,508.7027863744267,100.15085450853263,84.02850628648925,,
2014-06-08,654.994,658.884,653.47,656.14,9944768.993055556,25.0,109.07774,1942.41,1949.44,1942.41,1949.44,1.591277778E9,594.1034,60.45300453235952,715.009409064719,473.1973909352809,72.27749380829425,618.0947566142789,516.8402273659759,101.25452924830302,89.42232697615515,,
2014-06-09,655.64,657.703,644.393,649.159,1.4119338506944444E7,25.0,109.07774,1948.97,1955.55,1947.16,1951.27,1.562322222E9,602.2751499999998,55.90698297809632,714.0891159561925,490.4611840438072,67.774382824541,627.5959786263074,525.2359853601831,102.35999326612432,93.51239352050814,0.8971,1.2195
2014-06-10,650.042,659.615,646.564,653.15,1.881445156794425E7,25.0,109.07774,1950.34,1950.86,1944.64,1950.79,1.501311111E9,610.3441499999998,50.50321049437824,711.3505709887563,509.3377290112433,73.17316071206271,640.8039776238621,534.0498965610062,106.7540810628559,97.31003972232737,0.8993,1.2182
2014-06-11,653.188,657.04,632.547,633.02,2.054107813620072E7,25.0,109.07774,1949.37,1949.37,1940.08,1943.89,1.5059E9,615.7661999999999,46.470971034671386,708.7081420693427,522.8242579306572,64.64577727991288,645.9373797216006,543.2425914534329,102.69478826816771,99.65779440009743,0.8999,1.2179
2014-06-12,633.428,638.109,573.272,586.952,2.6366485069444444E7,25.0,109.07774,1943.35,1943.35,1925.78,1930.11,1.689155556E9,619.1026999999998,41.36512079683609,701.832941593672,536.3724584063276,54.11262619181157,648.9452126090944,552.5163551026657,96.4288575064287,100.8069895905844,0.8985,1.2174
2014-06-13,585.696,615.137,585.696,600.163,5.907198466898955E7,25.0,109.07774,1930.8,1937.3,1927.69,1936.16,1.443461111E9,622.8539499999999,35.361517152310604,693.5769843046212,552.1309156953787,46.09810077718873,651.4971358772868,562.9413778019343,88.55575807535251,100.2698410738893,0.8999,1.2188
2014-06-14,600.746,601.27,549.821,577.358,3.0027775E7,25.0,109.07774,1930.8,1937.3,1927.69,1936.16,1.443461111E9,623.1424499999999,34.94229845342027,693.0270469068405,553.2578530931594,38.905256703218775,647.4821050642065,573.922855384407,73.55924967979956,97.08183603796563,,
2014-06-15,575.928,592.937,554.891,592.937,3.2105776736111112E7,25.0,109.07774,1930.8,1937.3,1927.69,1936.16,1.443461111E9,623.6181,34.4342311965105,692.486562393021,554.749637606979,41.437755430040866,641.7099033867224,582.3196903893863,59.39021299733611,92.34981384587782,,
2014-06-16,592.649,608.72,587.068,592.188,3.1443928472222224E7,25.0,109.07774,1934.84,1941.15,1930.91,1937.78,1.625627778E9,624.6653,33.04819571649544,690.7616914329909,558.5689085670091,31.813107957263583,640.3283269990376,590.8196062688793,49.5087207301583,86.72291009272513,0.8972,1.2178
2014-06-17,591.586,610.889,590.4,610.864,1.9789391289198607E7,25.0,109.07774,1937.15,1943.69,1933.55,1941.99,1.6507E9,626.3554,31.303904677246017,688.963209354492,563.747590645508,35.80190072015175,635.5167658824246,597.1980321971678,38.3187336852568,79.73004391905333,0.8994,1.2186
2014-06-18,609.767,615.881,604.396,607.958,2.1002427083333332E7,25.0,109.07774,1942.73,1957.74,1939.29,1956.98,1.7029E9,628.3443,28.556248473016048,685.4567969460321,571.2318030539678,40.478345988887256,630.9155660996535,604.4534400405519,26.462126059101593,71.29694756271746,0.8958,1.2178
2014-06-19,608.07,612.241,597.018,598.071,1.3677202777777778E7,25.0,109.07774,1957.5,1959.87,1952.26,1959.48,1.640083333E9,627.4816,29.223109731133924,685.9278194622678,569.0353805377321,31.894873266775974,624.9317045764877,611.710857514958,13.220847061529753,60.90436600701456,0.8941,1.2166
2014-06-20,597.402,599.754,587.756,594.146,1.7446822299651567E7,25.0,109.07774,1960.45,1963.91,1959.17,1962.87,2.409022222E9,626.00505,30.156605240460134,686.3182604809202,565.6918395190797,32.20572944677495,617.5027157839176,615.2028218801144,2.299893903803195,49.749377744307395,0.8951,1.2172
2014-06-21,593.678,599.462,587.737,594.992,1.3184339722222222E7,25.0,109.07774,1960.45,1963.91,1959.17,1962.87,2.409022222E9,624.2432000000001,30.916595067851162,686.0763901357025,562.4100098642978,32.034746143477605,610.2138193714034,617.8898100721176,-7.675990700714237,38.182172387958175,,
2014-06-22,595.904,605.997,594.627,602.273,1.1280778541666666E7,25.0,109.07774,1960.45,1963.91,1959.17,1962.87,2.409022222E9,621.32595,30.04403594633611,681.4140218926723,561.2378781073278,34.434651949027696,600.9671568468043,622.0095585120705,-21.042401665266198,26.004599083444987,,
2014-06-23,602.161,603.212,586.343,593.984,1.1415530145454545E7,25.0,109.07774,1962.92,1963.74,1958.89,1962.61,1.509794444E9,617.6449,28.548266609560155,674.7414332191203,560.5483667808797,34.176307623477896,594.0344449595125,625.8170087909491,-31.78256383143662,14.299953137752077,0.8944,1.2166
2014-06-24,593.97,596.971,582.357,582.357,1.2568735335689045E7,25.0,109.07774,1961.97,1968.17,1948.34,1949.98,1.7165E9,614.6820500000001,29.001103001664585,672.6842560033293,556.6798439966709,30.549129295138485,595.1920997795708,630.6052830293637,-35.41318324979295,3.7662424436266266,0.8939,1.2163
2014-06-25,581.809,583.599,565.625,566.336,1.767025319148936E7,25.0,109.07774,1949.27,1960.83,1947.49,1959.53,1.72595E9,610.0359500000001,28.927146109666666,667.8902422193335,552.1816577806667,31.25484904705688,593.3308193613818,631.2149940421081,-37.88417468072623,-5.944079268693877,0.8927,1.2169
2014-06-26,566.137,581.629,564.731,581.137,1.779639396226415E7,25.0,109.07774,1959.89,1959.89,1944.69,1957.22,1.5438E9,606.4077,27.686171055144744,661.7800421102895,551.0353578897104,48.016752726751825,596.3419337291747,631.2859803959208,-34.94404666674609,-14.0843881966942,0.8937,1.2165
2014-06-27,581.297,600.124,579.885,597.261,1.5871705992509363E7,25.0,109.07774,1956.56,1961.47,1952.18,1960.96,2.383661111E9,603.5223,25.259608787861094,654.0415175757222,553.0030824242777,49.029535300569826,597.0834043221062,630.958203874752,-33.87479955264587,-20.788491042443916,0.8911,1.2161
2014-06-28,599.077,604.473,595.918,596.549,1.8269280662983425E7,25.0,109.07774,1956.56,1961.47,1952.18,1960.96,2.383661111E9,600.54275,22.035090533713436,644.6129310674269,556.472568932573,57.53043014212505,598.0969168611111,627.7841010845844,-29.68718422347331,-25.556050074110924,,
2014-06-29,596.332,604.076,596.162,602.715,9786132.910447761,25.0,109.07774,1956.56,1961.47,1952.18,1960.96,2.383661111E9,598.22055,18.860548815687935,635.9416476313759,560.4994523686241,54.14286924836879,595.5449698518855,623.7868417201877,-28.241871868302155,-28.94957960434485,,
2014-06-30,602.62,645.155,599.883,639.797,2.6740321006944444E7,25.0,109.07774,1960.79,1964.24,1958.22,1960.23,1.687416667E9,597.5528999999999,16.953694392916894,631.4602887858337,563.6455112141662,65.42311604672709,594.1892648978139,622.3379436086002,-28.14867871078627,-31.224322716575077,0.887,1.2143
2014-07-01,641.391,657.858,640.107,640.806,4.5150228515625E7,25.0,109.20051,1962.29,1978.58,1962.29,1973.32,1.771244444E9,597.9422000000002,17.875316272800106,633.6928325456004,562.1915674544,60.95364219028943,594.693118078412,619.1535575955335,-24.460439517121472,-31.60410470011455,0.8876,1.2142
2014-07-02,641.037,656.678,638.339,650.879,3.1528134362934362E7,25.0,109.20051,1973.06,1976.67,1972.58,1974.62,1.584155556E9,601.1385500000001,21.210969030383684,643.5604880607675,558.7166119392327,64.9193912807714,596.3984336377471,616.3543745845194,-19.95594094677233,-30.29003549070741,0.8889,1.2142
2014-07-03,650.769,650.769,641.303,645.156,2.269662455357143E7,25.0,109.20051,1975.88,1985.59,1975.88,1985.44,1.11005E9,603.3882000000001,23.37741222138198,650.143024442764,556.6333755572361,66.8547168865756,598.0740514575393,613.1424721170342,-15.068420659494905,-28.029506314007627,0.8934,1.2159
2014-07-04,644.646,648.433,629.403,630.692,1.9966155450236965E7,25.0,109.20051,1975.88,1985.59,1975.88,1985.44,1.11005E9,606.0549000000001,23.293623529785325,652.6421470595708,559.4676529404294,62.16432118654224,598.1150120641264,609.3843885262921,-11.269376462165724,-25.072306511945346,0.8941,1.2159
2014-07-05,629.951,633.222,628.004,631.457,1.679641E7,25.0,109.20051,1975.88,1985.59,1975.88,1985.44,1.11005E9,607.9809,23.740109197860022,655.4611183957201,560.50068160428,62.143908563512,599.9267863447169,605.9810184516612,-6.054232106944255,-21.86232711641181,,
2014-07-06,631.772,638.653,631.16,635.807,1.0272828232558139E7,25.0,109.20051,1975.88,1985.59,1975.88,1985.44,1.11005E9,610.1618500000002,24.21179377966336,658.5854375593269,561.7382624406735,61.39016072714427,604.6342064896678,601.9905888295427,2.6436176601250736,-17.804725203881706,,
2014-07-07,635.463,637.157,617.007,624.086,1.1588070416666666E7,25.0,109.20051,1984.22,1984.22,1974.88,1977.65,1.489588889E9,610.82295,24.411662524455316,659.6462750489106,561.9996249510893,59.99150280805639,613.2321427053507,599.3964972660233,13.835645439327436,-12.968855241348288,0.8935,1.2156
2014-07-08,622.57,626.695,620.907,624.818,1.5359606119402984E7,25.0,109.20051,1976.39,1976.39,1959.46,1963.71,1.834683333E9,611.6659499999998,24.59792094653741,660.8617918930746,562.4701081069251,65.19253200518095,620.3040231261729,600.8656519066942,19.438371219478654,-7.671050453817088,0.8929,1.2155
2014-07-09,625.221,626.998,622.596,624.532,9481762.671480145,25.0,109.20051,1965.1,1974.15,1965.1,1972.83,1.588222222E9,612.9889999999998,24.53976357926694,662.0685271585337,563.9094728414659,73.46461518611704,625.2655751082749,601.226650229632,24.038924878642888,-1.8724278327694037,0.8909,1.2155
2014-07-10,624.509,626.116,612.346,616.838,1.2242666354166666E7,25.0,109.20051,1966.67,1969.84,1952.86,1964.68,1.758716667E9,614.1236,24.1440956526479,662.4117913052958,565.8354086947043,65.26975817144421,631.0610550118527,603.6299236098754,27.431131401977268,3.8933022693526786,0.8922,1.2145
2014-07-11,616.762,632.086,615.769,632.086,1.5621345993031358E7,25.0,109.20051,1965.76,1968.67,1959.63,1967.57,1.491461111E9,615.9782999999999,24.021526745159672,664.0213534903193,567.9352465096805,65.00754147812972,637.0462355529814,604.9749990016027,32.071236551378774,9.674099769147245,0.8921,1.2142
2014-07-12,632.003,636.658,626.982,634.278,1.6679989930555556E7,25.0,109.20051,1965.76,1968.67,1959.63,1967.57,1.491461111E9,617.57855,24.12627849565701,665.831106991314,569.3259930086859,66.05421045912941,636.3898801021893,606.5243838842746,29.86549621791471,14.666757199970537,,
2014-07-13,633.713,634.727,624.909,626.521,1.2198057692307692E7,25.0,109.20051,1965.76,1968.67,1959.63,1967.57,1.491461111E9,619.2053999999999,23.5414536630264,666.2883073260527,572.1224926739471,59.99445825216628,635.1826092701726,606.373038677662,28.80957059251068,19.119973539379025,,
2014-07-14,626.497,627.342,617.322,619.875,1.131862787456446E7,25.0,109.20051,1969.86,1979.85,1969.86,1977.1,1.524955556E9,621.0813,21.887348588192523,664.8559971763851,577.306602823615,38.764944732686665,631.4511452795782,606.3952892006854,25.055856078892816,22.576650004472032,0.8919,1.2147
2014-07-15,619.315,625.141,619.315,622.054,1.1434746180555556E7,25.0,109.20051,1977.36,1982.52,1965.34,1973.28,1.8493E9,623.8672,17.697365300786267,659.2619306015725,588.4724693984275,39.56250695758653,628.3054465238728,607.3611907562386,20.944255767634218,24.610054238639716,0.8957,1.2154
2014-07-16,621.586,623.092,615.325,616.934,1.2169039520833334E7,25.0,109.20051,1976.35,1983.94,1975.67,1981.57,1.883861111E9,625.65705,14.705648830421731,655.0683476608435,596.2457523391565,30.003416708884615,627.4821046148102,608.703418419837,18.778686194973147,25.159280989267018,0.8984,1.2151
2014-07-17,616.8,626.29,608.399,622.987,1.3167452194444444E7,25.0,109.20051,1979.75,1981.8,1955.59,1958.12,1.878711111E9,626.94335,13.132058403909234,653.2074668078185,600.6792331921815,36.99109228115062,626.5196512243818,610.1504689052181,16.36918231916377,24.81826000034314,0.8974,1.2138
2014-07-18,623.089,629.213,620.472,629.213,1.5501255052264808E7,25.0,109.20051,1961.54,1979.91,1960.82,1978.22,1.725588889E9,628.57655,11.013284215341669,650.6031184306834,606.5499815693166,49.03922358352061,624.6443977936593,611.1176084107675,13.52678938289182,23.65024494525969,0.8986,1.2151
2014-07-19,628.779,629.166,624.597,628.628,1.2494571388888888E7,25.0,109.20051,1961.54,1979.91,1960.82,1978.22,1.725588889E9,629.8722,9.182835404337665,648.2378708086753,611.5065291913247,48.15793928817933,624.8744869343496,612.9215939808105,11.952892953539163,21.93044067321101,,
2014-07-20,628.515,628.559,622.775,623.994,6156051.041666667,25.0,109.20051,1961.54,1979.91,1960.82,1978.22,1.725588889E9,629.08205,8.961113931432031,647.004277862864,611.159822137136,42.336486188418775,624.8614337920487,615.8875207334268,8.973913058621974,19.36407139623803,,
2014-07-21,623.9,624.09,619.109,622.034,7644422.947368421,25.0,109.20051,1976.93,1976.93,1965.77,1973.63,1.450644444E9,628.14345,8.64606482118338,645.4355796423667,610.8513203576333,48.47575469455668,624.850624427656,620.5482643346943,4.302360092961749,16.523722937909927,0.8981,1.2146
2014-07-22,622.211,624.298,620.957,621.413,1.0403722743055556E7,25.0,109.20051,1975.65,1986.24,1975.65,1983.53,1.605822222E9,626.67015,6.902767433390349,640.4756848667807,612.8646151332193,47.46655555720899,626.4369615737687,624.2049025161909,2.2320590575777715,13.570666100695158,0.9023,1.2151
2014-07-23,621.551,624.431,618.293,619.337,9578867.916666666,25.0,109.20051,1985.32,1989.23,1982.44,1987.01,1.594288889E9,625.3792000000001,5.544239149546892,636.4676782990939,614.2907217009063,46.235016161528286,625.0490005409354,626.6365220463795,-1.5875215054441014,10.610290813546612,0.9022,1.2148
2014-07-24,619.415,620.429,595.566,601.243,1.6520255902777778E7,25.0,109.20051,1988.07,1991.39,1985.79,1987.98,1.779738889E9,623.9067500000001,7.59155102989326,639.0898520597866,608.7236479402136,40.17835774835944,622.4359379884198,629.1022322627907,-6.666294274370898,7.542451919990488,0.9026,1.2151
2014-07-25,601.733,607.065,597.226,601.611,1.832235574912892E7,25.0,109.20051,1984.6,1984.6,1974.37,1978.34,1.466088889E9,622.4144500000001,8.857219181489556,640.1288883629792,604.700011637021,26.379997209778097,620.9881166307156,631.199402975944,-10.211286345228473,4.321343859968086,0.9048,1.2152
2014-07-26,601.089,602.088,593.964,595.985,1.186535E7,25.0,109.20051,1984.6,1984.6,1974.37,1978.34,1.466088889E9,620.4233500000001,10.079740359411874,640.5828307188239,600.2638692811764,21.820590183236376,620.5142899779092,629.963632979309,-9.449343001399711,1.4526188243499216,,
2014-07-27,595.813,598.942,593.43,594.316,8913880.833333334,25.0,109.20051,1984.6,1984.6,1974.37,1978.34,1.466088889E9,618.9348500000001,11.594663524202575,642.1241770484053,595.7455229515949,23.96818468402924,619.449212753844,628.514787297657,-9.065574543813,-1.0576438341728363,,
2014-07-28,593.852,594.573,575.185,585.76,1.4477090945454545E7,25.0,109.20051,1978.25,1981.52,1967.31,1978.91,1.5574E9,616.9819500000001,13.657408001270143,644.2967660025404,589.6671339974598,23.250270516097586,619.0241375107462,625.9111986982932,-6.887061187547033,-3.1509720720713026,0.904,1.2148
2014-07-29,585.691,588.385,581.695,584.679,1.484478395522388E7,25.0,109.20051,1980.03,1984.85,1969.95,1969.95,1.7685E9,614.9893000000001,15.305718429466264,645.6007368589326,584.3778631410676,20.180631572228634,617.2193010288091,623.6152210930934,-6.395920064284269,-4.858731307949774,0.9069,1.2162
2014-07-30,584.725,585.122,564.896,566.849,1.1562696493055556E7,25.0,109.20051,1973.21,1978.9,1962.42,1970.07,1.915694444E9,612.4898500000002,18.694442042813375,649.8787340856269,575.1009659143734,16.777882434099638,613.2734022994387,622.2505862910259,-8.977183991587253,-6.334236206232997,0.9087,1.2176
